Timestamp,Motor ID,Position,Speed,Current,Temperature,Error Code
2024-12-05 10:13:28.525,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:28.628,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:28.736,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:28.839,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:28.947,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:29.051,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:29.156,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:29.259,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:29.362,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:29.465,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:29.563,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:29.661,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:29.763,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:29.861,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:29.966,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.066,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.166,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.267,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.360,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:30.464,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:30.567,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.666,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.765,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.865,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:30.967,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.062,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.168,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.267,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.367,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:31.467,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:31.567,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.667,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.771,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.862,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:31.960,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.060,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.160,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.267,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.362,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.467,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.560,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.659,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.760,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:32.867,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:32.965,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.060,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.166,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.268,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.364,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.464,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:33.565,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.662,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:33.761,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.867,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:33.962,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.065,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.168,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.260,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.359,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.461,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:34.569,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.670,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:34.761,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.865,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:34.965,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.062,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:35.166,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.261,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.360,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.459,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.561,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.661,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.766,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.866,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:35.961,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.066,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.168,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.263,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:36.364,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.461,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.569,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.669,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.762,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.860,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:36.965,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.061,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.168,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.262,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.367,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.464,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:37.570,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.668,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.760,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.864,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:37.960,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.065,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.163,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.260,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.360,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.462,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.563,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.660,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.763,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.860,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:38.960,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.060,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.160,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.260,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:39.361,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.460,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.560,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.660,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:39.761,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.861,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:39.961,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.059,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.161,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.261,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.360,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.464,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:40.559,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.663,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.764,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:40.859,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:40.962,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.061,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.161,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.261,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.361,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.462,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.562,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.661,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.759,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.863,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:41.961,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.059,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.163,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.264,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.360,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.462,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.559,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.660,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.761,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.860,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:42.963,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.060,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.162,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.265,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.360,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.462,1,37.7,-10.0,0.0,28,0
2024-12-05 10:13:43.562,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.661,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.760,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.862,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:43.961,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.063,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.161,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.260,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:44.360,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.460,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.560,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.662,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:44.762,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:44.860,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:44.963,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:45.060,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:45.160,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:45.265,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:45.360,1,37.7,10.0,0.0,28,0
2024-12-05 10:13:45.460,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:45.563,1,37.6,0.0,0.0,28,0
2024-12-05 10:13:45.662,1,37.7,0.0,0.0,28,0
2024-12-05 10:13:45.763,1,37.6,20.0,0.0,28,0
2024-12-05 10:13:45.863,1,37.6,0.0,0.0,28,0
2024-12-05 10:13:45.963,1,37.6,0.0,0.0,28,0
2024-12-05 10:13:46.060,1,37.6,10.0,0.0,28,0
2024-12-05 10:13:46.160,1,37.6,30.0,0.0,28,0
2024-12-05 10:13:46.266,1,37.5,220.0,0.0,28,0
2024-12-05 10:13:46.362,1,37.2,910.0,0.0,28,0
2024-12-05 10:13:46.466,1,36.800000000000004,1550.0,0.0,28,0
2024-12-05 10:13:46.562,1,36.1,2040.0,0.0,28,0
2024-12-05 10:13:46.664,1,35.4,2370.0,0.0,28,0
2024-12-05 10:13:46.760,1,34.7,2530.0,0.0,28,0
2024-12-05 10:13:46.861,1,34.0,2550.0,0.0,28,0
2024-12-05 10:13:46.964,1,33.2,2500.0,0.0,28,0
2024-12-05 10:13:47.059,1,32.6,2380.0,0.0,28,0
2024-12-05 10:13:47.162,1,32.0,2180.0,0.0,28,0
2024-12-05 10:13:47.263,1,31.400000000000002,2010.0,0.0,28,0
2024-12-05 10:13:47.365,1,30.900000000000002,1810.0,0.0,28,0
2024-12-05 10:13:47.466,1,30.400000000000002,1640.0,0.0,28,0
2024-12-05 10:13:47.560,1,30.0,1440.0,0.0,28,0
2024-12-05 10:13:47.664,1,29.700000000000003,1330.0,0.0,28,0
2024-12-05 10:13:47.766,1,29.3,1150.0,0.0,28,0
2024-12-05 10:13:47.864,1,29.1,970.0,0.0,28,0
2024-12-05 10:13:47.964,1,28.8,980.0,0.0,28,0
2024-12-05 10:13:48.063,1,28.5,920.0,0.0,28,0
2024-12-05 10:13:48.165,1,28.3,850.0,0.0,28,0
2024-12-05 10:13:48.259,1,28.1,810.0,0.0,28,0
2024-12-05 10:13:48.360,1,27.8,940.0,0.0,28,0
2024-12-05 10:13:48.461,1,27.5,970.0,0.0,28,0
2024-12-05 10:13:48.567,1,27.200000000000003,990.0,0.0,28,0
2024-12-05 10:13:48.660,1,26.900000000000002,1040.0,0.0,28,0
2024-12-05 10:13:48.764,1,26.6,1110.0,0.0,28,0
2024-12-05 10:13:48.860,1,26.3,1130.0,0.0,28,0
2024-12-05 10:13:48.959,1,25.900000000000002,1180.0,0.0,28,0
2024-12-05 10:13:49.061,1,25.6,1260.0,0.0,28,0
2024-12-05 10:13:49.165,1,25.200000000000003,1310.0,0.0,28,0
2024-12-05 10:13:49.260,1,24.8,1430.0,0.0,28,0
2024-12-05 10:13:49.359,1,24.3,1530.0,0.0,28,0
2024-12-05 10:13:49.459,1,23.8,1650.0,0.0,28,0
2024-12-05 10:13:49.561,1,23.3,1710.0,0.0,28,0
2024-12-05 10:13:49.660,1,22.8,1760.0,0.0,28,0
2024-12-05 10:13:49.759,1,22.3,1770.0,0.0,28,0
2024-12-05 10:13:49.860,1,21.8,1760.0,0.0,28,0
2024-12-05 10:13:49.960,1,21.3,1720.0,0.0,28,0
2024-12-05 10:13:50.064,1,20.900000000000002,1670.0,0.0,28,0
2024-12-05 10:13:50.165,1,20.400000000000002,1620.0,0.0,28,0
2024-12-05 10:13:50.261,1,19.900000000000002,1570.0,0.0,28,0
2024-12-05 10:13:50.360,1,19.5,1560.0,0.0,28,0
2024-12-05 10:13:50.460,1,19.1,1520.0,0.0,28,0
2024-12-05 10:13:50.569,1,18.6,1590.0,0.0,28,0
2024-12-05 10:13:50.660,1,18.1,1620.0,0.0,28,0
2024-12-05 10:13:50.761,1,17.6,1700.0,0.0,28,0
2024-12-05 10:13:50.860,1,17.2,1700.0,0.0,28,0
2024-12-05 10:13:50.963,1,16.7,1690.0,0.0,28,0
2024-12-05 10:13:51.066,1,16.2,1590.0,0.0,28,0
2024-12-05 10:13:51.167,1,15.8,1450.0,0.0,28,0
2024-12-05 10:13:51.266,1,15.5,1250.0,0.0,28,0
2024-12-05 10:13:51.360,1,15.200000000000001,980.0,0.0,28,0
2024-12-05 10:13:51.463,1,15.0,670.0,0.0,28,0
2024-12-05 10:13:51.561,1,14.9,550.0,0.0,28,0
2024-12-05 10:13:51.663,1,14.8,260.0,0.0,28,0
2024-12-05 10:13:51.761,1,14.8,220.0,0.0,28,0
2024-12-05 10:13:51.862,1,14.8,-30.0,0.0,28,0
2024-12-05 10:13:51.962,1,14.8,20.0,0.0,28,0
2024-12-05 10:13:52.060,1,14.8,-20.0,0.0,28,0
2024-12-05 10:13:52.161,1,14.8,-10.0,0.0,28,0
2024-12-05 10:13:52.261,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:52.361,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:52.465,1,14.8,10.0,0.0,28,0
2024-12-05 10:13:52.559,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:52.660,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:52.762,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:52.860,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:52.961,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.062,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.161,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.260,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.362,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.462,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.563,1,14.8,10.0,0.0,28,0
2024-12-05 10:13:53.662,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.765,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:53.862,1,14.8,-10.0,0.0,28,0
2024-12-05 10:13:53.960,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:54.062,1,14.8,10.0,0.0,28,0
2024-12-05 10:13:54.159,1,14.8,10.0,0.0,28,0
2024-12-05 10:13:54.261,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:54.360,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:54.460,1,14.8,0.0,0.0,28,0
2024-12-05 10:13:54.561,1,14.8,20.0,0.0,28,0
2024-12-05 10:13:54.660,1,14.8,-10.0,0.0,28,0
2024-12-05 10:13:54.760,1,14.8,10.0,0.0,28,0
2024-12-05 10:13:54.860,1,14.8,-10.0,0.0,28,0
2024-12-05 10:13:54.961,1,11.600000000000001,3000.0,0.0,28,0
2024-12-05 10:13:55.060,1,0.9,3730.0,0.0,28,0
2024-12-05 10:13:55.161,1,-8.700000000000001,3350.0,0.0,28,0
2024-12-05 10:13:55.262,1,-19.5,4190.0,0.0,28,0
2024-12-05 10:13:55.362,1,-30.1,2280.0,0.0,28,0
2024-12-05 10:13:55.461,1,-30.900000000000002,0.0,0.0,28,0
2024-12-05 10:13:55.560,1,-30.900000000000002,0.0,0.0,28,0
2024-12-05 10:13:55.660,1,-30.900000000000002,0.0,0.0,28,0
2024-12-05 10:13:55.761,1,-30.900000000000002,-10.0,0.0,28,0
2024-12-05 10:13:55.860,1,-21.1,-5870.0,0.0,28,0
2024-12-05 10:13:55.968,1,0.5,-8510.0,0.0,28,0
2024-12-05 10:13:56.060,1,23.6,-7680.0,0.0,28,0
2024-12-05 10:13:56.161,1,44.300000000000004,-6620.0,0.0,28,0
2024-12-05 10:13:56.261,1,55.1,-1390.0,0.0,28,0
2024-12-05 10:13:56.361,1,55.400000000000006,0.0,0.0,28,0
2024-12-05 10:13:56.466,1,55.400000000000006,0.0,0.0,28,0
2024-12-05 10:13:56.565,1,55.400000000000006,-10.0,0.0,28,0
2024-12-05 10:13:56.661,1,57.300000000000004,-2650.0,0.0,28,0
2024-12-05 10:13:56.760,1,72.3,-6380.0,0.0,28,0
2024-12-05 10:13:56.861,1,90.9,-6310.0,0.0,28,0
2024-12-05 10:13:56.965,1,105.2,-3030.0,0.0,28,0
2024-12-05 10:13:57.061,1,108.0,-80.0,0.0,28,0
2024-12-05 10:13:57.159,1,107.9,0.0,0.0,28,0
2024-12-05 10:13:57.261,1,107.30000000000001,1180.0,0.0,28,0
2024-12-05 10:13:57.360,1,97.80000000000001,3960.0,0.0,28,0
2024-12-05 10:13:57.460,1,83.0,6130.0,0.0,28,0
2024-12-05 10:13:57.567,1,61.800000000000004,8360.0,0.0,28,0
2024-12-05 10:13:57.659,1,38.2,6460.0,0.0,28,0
2024-12-05 10:13:57.759,1,35.800000000000004,-1520.0,0.0,28,0
2024-12-05 10:13:57.864,1,44.900000000000006,-4670.0,0.0,28,0
2024-12-05 10:13:57.959,1,68.3,-8780.0,0.0,28,0
2024-12-05 10:13:58.068,1,84.9,-3620.0,0.0,28,0
2024-12-05 10:13:58.160,1,86.10000000000001,110.0,0.0,28,0
2024-12-05 10:13:58.260,1,70.2,8840.0,0.0,28,0
2024-12-05 10:13:58.361,1,43.900000000000006,7130.0,0.0,28,0
2024-12-05 10:13:58.460,1,42.400000000000006,-2950.0,0.0,28,0
2024-12-05 10:13:58.563,1,61.400000000000006,-9110.0,0.0,28,0
2024-12-05 10:13:58.659,1,84.2,-4650.0,0.0,28,0
2024-12-05 10:13:58.760,1,82.4,3090.0,0.0,28,0
2024-12-05 10:13:58.862,1,60.900000000000006,10150.0,0.0,28,0
2024-12-05 10:13:59.062,1,40.900000000000006,2140.0,0.0,28,0
2024-12-05 10:13:59.170,1,48.2,-5310.0,0.0,28,0
2024-12-05 10:13:59.261,1,69.7,-9320.0,0.0,28,0
2024-12-05 10:13:59.370,1,86.5,40.0,0.0,28,0
2024-12-05 10:13:59.460,1,77.80000000000001,5780.0,0.0,28,0
2024-12-05 10:13:59.560,1,53.7,8460.0,0.0,28,0
2024-12-05 10:13:59.768,1,44.1,-130.0,0.0,28,0
